Generation,Counter,Strategy,Short strategy,Simplified strategy,maxpath,graph-states,graph-actions,minCvg(%),maxCvg(%),abstract-states,test-actions,SUTRAM(KB),SUTCPU(%),TestRAM(MB),TestCPU(s),FAILS,random-actions, fitness,
0,318,random-action-of-type-other-than:type-of-action-of:if-then-else:not:equals:number-of-unexecuted-left-clicks:number-of-unexecuted-left-clicks:random-action-of-type:type-of-action-of:random-unexecuted-action:random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action:,W5GIEQQV51251,W51,6,8,89,1.96,60.98,7,100,17940,327.62,68.21875,1.85,0,13,2.132007164,
0,319,random-action-of-type-other-than:type-of-action-of:if-then-else:not:equals:number-of-unexecuted-left-clicks:number-of-unexecuted-left-clicks:random-action-of-type:type-of-action-of:random-unexecuted-action:random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action:,W5GIEQQV51251,W51,5,4,87,2.27,52.27,3,100,10856,127.55,54.1875,1.871,0,1,2.294157339,
0,320,random-action-of-type-other-than:type-of-action-of:if-then-else:not:equals:number-of-unexecuted-left-clicks:number-of-unexecuted-left-clicks:random-action-of-type:type-of-action-of:random-unexecuted-action:random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action:,W5GIEQQV51251,W51,8,11,81,3.33,65.22,8.95,100,13260,99.29,54.1875,1.771,0,17,2.294157339,
0,0,random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action:,25251,1,14.45,20.69561404,100,3.7,95.65,12,100,14028,77.89,54.1875,2.03666886,0,0,1.686803262,
0,321,random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:hit-key-action:,W5W5W5W6,W5W5W5W6,7,7,90,8.33,93.33,6,100,14304,49.06,55.55078125,1.717,0,8,2.672612419,
0,322,random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:hit-key-action:,W5W5W5W6,W5W5W5W6,6,10,84,2.22,60.36,10,100,9292,163.95,54.1875,1.754,0,18,2.46182982,
0,323,random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:hit-key-action:,W5W5W5W6,W5W5W5W6,7,9,55,0,79.07,8,62,6792,122.86,54.1875,12.93,0,14,2.487080017,
0,324,random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:hit-key-action:,W5W5W5W6,W5W5W5W6,10,10,73,4.17,99.9,6,100,22476,132.2,54.1875,1.861,0,13,2.399040576,
0,325,random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:hit-key-action:,W5W5W5W6,W5W5W5W6,7,6,88,1.96,54.63,5,100,18304,310.38,69.24609375,1.943,0,3,2.5,
0,326,random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:hit-key-action:,W5W5W5W6,W5W5W5W6,5,4,80,8.33,99.9,4,100,13276,45.93,54.25,1.854,0,3,2.5,
0,327,random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:hit-key-action:,W5W5W5W6,W5W5W5W6,4,4,9,16.67,99.9,4,100,4984,46.15,54.1875,1.747,0,100,2.672612419,
0,328,random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:hit-key-action:,W5W5W5W6,W5W5W5W6,7,7,91,7.41,98.28,6,100,18164,46.67,54.25,1.655,0,6,2.655729038,
0,329,random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:hit-key-action:,W5W5W5W6,W5W5W5W6,9,8,93,12.5,98.15,8,100,14664,54.55,54.25,1.758,0,6,2.649802718,
0,330,random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:hit-key-action:,W5W5W5W6,W5W5W5W6,27,37,94,1.96,47.06,9,100,11056,187.96,54.1875,1.683,0,72,2.5,
0,331,random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:hit-key-action:,W5W5W5W6,W5W5W5W6,5,5,8,8.33,99.9,4,100,7428,29.09,54.25,1.585,0,100,2.581988897,
0,332,random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:hit-key-action:,W5W5W5W6,W5W5W5W6,45,46,96,1.69,56.06,25,100,53188,152.68,54.1875,3.973,0,5,2.5,
0,333,random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:hit-key-action:,W5W5W5W6,W5W5W5W6,6,6,83,4.17,86.76,5,100,6940,101.63,54.1875,1.72,0,7,2.581988897,
0,334,random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:hit-key-action:,W5W5W5W6,W5W5W5W6,6,10,86,5.88,97.87,6,100,12888,114.77,54.25,1.756,0,8,2.5,
0,335,random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:hit-key-action:,W5W5W5W6,W5W5W5W6,5,4,6,4.17,99.9,4,100,4548,46.53,54.1875,1.608,0,100,2.581988897,
0,336,random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:hit-key-action:,W5W5W5W6,W5W5W5W6,5,5,85,8.33,99.9,5,100,19732,58.65,54.25,1.675,0,9,2.581988897,
0,337,random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:hit-key-action:,W5W5W5W6,W5W5W5W6,7,7,87,2.27,62.5,6,100,13608,126.74,54.1875,1.739,0,6,2.672612419,
0,338,random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:hit-key-action:,W5W5W5W6,W5W5W5W6,5,4,80,2.27,64.46,4,100,6716,127.03,54.1875,1.835,0,2,2.672612419,
0,339,random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:hit-key-action:,W5W5W5W6,W5W5W5W6,50,55,76,1.64,99.9,27,100,41312,68.54,73.10546875,10.54,0,34,2.672612419,
0,340,random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:hit-key-action:,W5W5W5W6,W5W5W5W6,7,8,84,4.17,97.87,6,100,13276,114.77,54.1875,1.756,0,13,2.581988897,
0,341,random-action-of-type-other-than:drag-action:,WC,WC,4,3,5,4.17,99.9,3,100,4612,45.65,54.1875,1.64,0,0,3.77964473,
0,342,random-action-of-type-other-than:drag-action:,WC,WC,25,34,92,1.96,54.55,12,100,16480,108.56,73.42578125,1.699,0,0,1.30188911,
0,343,random-action-of-type-other-than:drag-action:,WC,WC,5,4,24,4.17,92.31,4,100,13400,84.68,54.25,2.004,0,0,1.536946559,
0,344,random-action-of-type-other-than:drag-action:,WC,WC,24,25,85,2,62.5,5,100,9208,55.75,54.1875,1.81,0,0,1.428571429,
0,345,random-action-of-type-other-than:drag-action:,WC,WC,8,7,30,3.13,91.67,5,100,13628,60.26,54.25,1.908,0,0,1.662056238,
0,346,random-action-of-type-other-than:drag-action:,WC,WC,35,51,79,1.18,99.9,41,100,54148,94.38,84.3125,4.469,0,0,1.428571429,
0,347,random-action-of-type-other-than:drag-action:,WC,WC,10,13,47,3.13,92.31,11,100,23240,119.31,54.25,1.996,0,0,1.553638666,
0,348,random-action-of-type-other-than:drag-action:,WC,WC,11,15,59,0.96,88.24,10,100,25156,441.03,54.1875,1.923,0,0,1.610525822,
0,349,random-action-of-type-other-than:drag-action:,WC,WC,41,60,90,0.18,99.9,44,100,119672,1500,97.0390625,3.453,0,0,1.497961751,
0,350,random-action-of-type-other-than:drag-action:,WC,WC,5,4,8,12.5,99.9,3,100,7344,43.24,54.25,1.796,0,0,1.540165821,
0,351,random-action-of-type-other-than:drag-action:,WC,WC,10,21,86,2,54.17,14,100,13852,82.3,54.1875,1.767,0,0,1.767766953,
0,352,random-action-of-type-other-than:drag-action:,WC,WC,7,9,33,7.69,91.67,8,100,16536,83.21,54.25,1.953,0,0,1.767766953,
0,353,random-action-of-type-other-than:drag-action:,WC,WC,23,33,92,1.96,47.62,10,100,9404,153.79,54.1875,1.696,0,0,1.767766953,
0,354,random-action-of-type-other-than:drag-action:,WC,WC,20,22,89,1.61,50,19,100,29536,117.74,54.1875,1.97,0,0,1.605698875,
0,355,random-action-of-type-other-than:drag-action:,WC,WC,11,20,70,6.45,75,15,100,26308,195.24,54.25,1.975,0,0,1.767766953,
0,356,random-action-of-type-other-than:drag-action:,WC,WC,7,12,48,0.91,99.9,11,100,14204,349.65,54.1875,1.831,0,0,1.767766953,
0,357,random-action-of-type-other-than:drag-action:,WC,WC,10,9,35,2.33,99.9,8,100,18272,83.93,65.97265625,1.758,0,0,1.79605302,
0,358,random-action-of-type-other-than:drag-action:,WC,WC,4,4,7,8.33,99.9,4,100,4872,64.83,54.1875,1.887,0,0,1.79605302,
0,359,random-action-of-type-other-than:drag-action:,WC,WC,5,7,32,10,92.31,6,100,11776,55.32,54.1875,1.719,0,0,2,
0,360,random-action-of-type-other-than:drag-action:,WC,WC,11,19.45,59,2.33,91.67,10,100,16480,108.56,54.25,1.908,0,0,1.812200941,
0,361,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action-of-type:drag-action:,25V5W52C,25WC,8,10,99,4,87.5,9,100,16708,65.96,54.25,1.713,0,1,2.357022604,
0,362,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action-of-type:drag-action:,25V5W52C,25WC,6,9,18,0,50,9,18,9352,83.19,54.25,20.37,0,0,2.46182982,
0,363,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action-of-type:drag-action:,25V5W52C,25WC,32,47,100,1.92,27.5,26,100,97056,1315.73,54.25,4.215,0,0,1.647705109,
0,364,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action-of-type:drag-action:,25V5W52C,25WC,8,10,70,10,99.9,5,100,15948,65.83,54.25,2.264,0,30,1.639380977,
0,365,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action-of-type:drag-action:,25V5W52C,25WC,8,12,48,3.13,92.86,9,100,14952,85.45,54.25,1.972,0,62,2.236067977,
0,366,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action-of-type:drag-action:,25V5W52C,25WC,7,8,39,4,99.9,7,100,12068,51.09,54.1875,1.733,0,68,2.236067977,
0,367,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action-of-type:drag-action:,25V5W52C,25WC,7,7,100,8.33,90,6,100,9584,54.48,54.1875,1.765,0,0,2.357022604,
0,368,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action-of-type:drag-action:,25V5W52C,25WC,12,13,100,0.43,31.58,9,100,27324,74.85,93.93359375,1.737,0,0,2.236067977,
0,369,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action-of-type:drag-action:,25V5W52C,25WC,28,36,100,2,65.22,13,100,10420,65.96,54.1875,1.646,0,0,2.236067977,
0,370,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action-of-type:drag-action:,25V5W52C,25WC,12,17,100,4.17,73.68,9,100,8780,70,54.1875,1.638,0,0,2,
0,371,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action-of-type:drag-action:,25V5W52C,25WC,7,14,53,4.17,99.9,13,100,23496,50.98,58.18359375,1.662,0,57,2.182178902,
0,372,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action-of-type:drag-action:,25V5W52C,25WC,8,12,77,9.09,99.9,6,100,17288,52.07,54.1875,1.706,0,23,2.182178902,
0,373,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action-of-type:drag-action:,25V5W52C,25WC,23,39,68,0,99.9,35,100,41264,119.21,54.1875,1.666,0,32,2.182178902,
0,374,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action-of-type:drag-action:,25V5W52C,25WC,26,25,33,1.16,50,24,32,33776,114.65,54.1875,2.246,0,0,1.961161351,
0,375,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action-of-type:drag-action:,25V5W52C,25WC,2,1,1,99.9,99.9,1,0,0,0,0,0,0,0,2.182178902,
0,376,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action-of-type:drag-action:,25V5W52C,25WC,2,1,1,99.9,99.9,1,0,0,0,0,0,0,0,2.182178902,
0,377,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action-of-type:drag-action:,25V5W52C,25WC,8,10,43,0,92.86,8,100,14084,62.84,54.25,11.59,0,62,2.236067977,
0,378,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action-of-type:drag-action:,25V5W52C,25WC,9,21,100,3.13,50,20,100,14408,102.38,54.1875,1.736,0,0,2.182178902,
0,379,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action-of-type:drag-action:,25V5W52C,25WC,5,6,16,25,99.9,6,100,7048,51.24,54.1875,1.644,0,84,2.236067977,
0,380,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action-of-type:drag-action:,25V5W52C,25WC,8,13,68,4,92.86,9,100,14952,70,54.1875,1.736,0,0,2.182178902,
0,0,random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-unexecuted-action:,W5V5V51,W51,8,11,81,3.33,65.22,8.95,100,13260,99.29,54.1875,1.771,0,17,2.294157339,
0,381,random-action-of-type-other-than:type-of-action-of:if-then-else:not:left-clicks-available:random-unexecuted-action-of-type:click-action:random-unexecuted-action-of-type:hit-key-action:,W5GIH2B26,W5GIH2B26,10,15,85,3.03,52.94,13,100,12632,114.63,54.1875,1.686,0,100,2,
